%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8,dt,ux,uz,sx,sz
19942100,769137,1.64454093644331E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.735498726368,0,0,0,0,0,0,0,0,0,0.002016768,0.000771331763215,0.00148333029538,2.33339582615249E-06,4.48729960972861E-06
21862400,769138,1.64454093644533E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.56148338318,0.637432217598,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001283594706848,2.32629264663149E-06,3.87715429020216E-06
23876900,769139,1.64454093644734E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.53206348419,0.666852176189,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001344373987197,2.4511891988053E-06,4.0653869372838E-06
29991100,769142,1.64454093645339E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.64974308014,0.735498726368,0,0,0,0,0,0,0,0,0,0.006043904,0.002074465796053,0.00444528369429,1.88068081839437E-05,4.03003018515853E-05
31940500,769143,1.6445409364554E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.67916297913,0.735498726368,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001481070843292,2.44558968218985E-06,4.47363964928161E-06
33910300,769144,1.64454093645742E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.70858287811,0.764918684959,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001540509515411,2.44621153449989E-06,4.65376832937016E-06
763388700,769506,1.64454093718673E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.61051654816,0.764918684959,0,0,0,0,0,0,0,0,0,0.729318656,0.264630391103947,0.557869467263585,0.289499821765027,0.610296915132171
765297000,769507,1.64454093718875E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.58109664917,0.735498726368,0,0,0,0,0,0,0,0,0,0.002016256,0.000771135944031,0.001482953720032,2.33221121095333E-06,4.48502150360477E-06
767276900,769508,1.64454093719076E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.57129001617,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.001461509042831,2.20755679487027E-06,4.41511358974054E-06
769172700,769509,1.64454093719278E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001402258658386,2.32688416468812E-06,4.23612244436211E-06
771332700,769510,1.6445409371948E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016256,0.000810681369354,0.001384090186767,2.45181176257162E-06,4.18602021541518E-06
773147000,769511,1.64454093719681E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
775286400,769512,1.64454093719882E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421685934067,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016,0.000850118843079,0.001383914451599,2.57075938147111E-06,4.18495730163405E-06
777509900,769513,1.64454093720084E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001342837559783,2.44558968218985E-06,4.05609993417744E-06
779424600,769514,1.64454093720285E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.637432217598,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001283921072144,2.44683346586062E-06,3.87912614232042E-06
781419700,769515,1.64454093720487E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001383914451599,2.4511891988053E-06,4.18495730163405E-06
783463000,769516,1.64454093720688E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.61051654816,0.627625584602,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.00126400780136,2.20755679487027E-06,3.81847655934797E-06
785514100,769517,1.6445409372089E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.61051654816,0.637432217598,0,0,0,0,0,0,0,0,0,0.002013696,0.000691166417542,0.001283594706848,2.08769857550868E-06,3.87715429020216E-06
787474200,769518,1.64454093721091E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.627625584602,0,0,0,0,0,0,0,0,0,0.002016768,0.000731776295883,0.001265775195007,2.21373452504254E-06,3.82916236272463E-06
789411100,769519,1.64454093721293E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.57859236002,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001165405360291,2.32747575793932E-06,3.52105319991202E-06
791537000,769520,1.64454093721494E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.70858287811,0.57859236002,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001165109121003,2.32629264663149E-06,3.51926336479038E-06
793522500,769521,1.64454093721696E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.627625584602,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.00126400780136,2.32688416468812E-06,3.81847655934797E-06
795431900,769522,1.64454093721897E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001344373987197,2.4511891988053E-06,4.0653869372838E-06
797424600,769523,1.64454093722099E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.627625584602,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.00126416847351,2.44683346586062E-06,3.81944737903752E-06
799463000,769524,1.644540937223E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.598205626011,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001204604276276,2.32629264663149E-06,3.63856021907935E-06
801504000,769525,1.64454093722501E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.627625584602,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.00126416847351,2.32747575793932E-06,3.81944737903752E-06
803761200,769526,1.64454093722703E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002015744,0.000810475508163,0.00134420327304,2.45056671408969E-06,4.06435452361587E-06
805493500,769527,1.64454093722904E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.637432217598,0,0,0,0,0,0,0,0,0,0.002014464,0.000809960855186,0.001284084254791,2.44745547627206E-06,3.88011225636596E-06
807469700,769528,1.64454093723106E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.62032318115,0.627625584602,0,0,0,0,0,0,0,0,0,0.002013952,0.000691254285126,0.00126400780136,2.0882294250585E-06,3.81847655934797E-06
809545000,769529,1.64454093723307E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.598205626011,0,0,0,0,0,0,0,0,0,0.002015744,0.000810475508163,0.001205829401398,2.45056671408969E-06,3.64596507133716E-06
811980200,769530,1.64454093723509E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.627625584602,0,0,0,0,0,0,0,0,0,0.002014208,0.000730847410003,0.00126416847351,2.20811805001193E-06,3.81944737903752E-06
813712700,769531,1.6445409372371E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002016,0.00077103803444,0.001344373987197,2.33161901614559E-06,4.0653869372838E-06
815715800,769532,1.64454093723912E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.598205626011,0,0,0,0,0,0,0,0,0,0.002013696,0.000730661632827,0.001204604276276,2.20699561106704E-06,3.63856021907935E-06
817780200,769533,1.64454093724113E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.66935634613,0.637432217598,0,0,0,0,0,0,0,0,0,0.002014464,0.000809960855186,0.001284084254791,2.44745547627206E-06,3.88011225636596E-06
819760300,769534,1.64454093724315E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001342837559783,2.32629264663149E-06,4.05609993417744E-06
821697100,769535,1.64454093724516E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.61051654816,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016256,0.000731590518707,0.001384090186767,2.21261065932893E-06,4.18602021541518E-06
823676000,769536,1.64454093724718E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.64974308014,0.637432217598,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001283757889496,2.32688416468812E-06,3.87814015359915E-06
825699300,769537,1.64454093724919E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014464,0.00077045057689,0.001402615149719,2.32806742638509E-06,4.23827658744673E-06
827837600,769538,1.64454093725121E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.64974308014,0.666852176189,0,0,0,0,0,0,0,0,0,0.002015744,0.000691869358216,0.00134420327304,2.09194726141181E-06,4.06435452361587E-06
829691000,769539,1.64454093725322E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.66935634613,0.764918684959,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001540705334594,2.44683346586062E-06,4.65495151587256E-06
831818200,769540,1.64454093725523E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.000730661632827,0.001461323265655,2.20699561106704E-06,4.41399122213408E-06
833798500,769541,1.64454093725725E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002014208,0.000770352667298,0.001461694820007,2.32747575793932E-06,4.41623610002387E-06
835797200,769542,1.64454093725926E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.58109664917,0.696272134781,0,0,0,0,0,0,0,0,0,0.002016,0.000731497630119,0.001403684623719,2.21204883347978E-06,4.24474230212473E-06
837724200,769543,1.64454093726128E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.725692093372,0,0,0,0,0,0,0,0,0,0.002014464,0.00077045057689,0.001461880597183,2.32806742638509E-06,4.41735875298407E-06
839649100,769544,1.64454093726329E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001461323265655,2.32629264663149E-06,4.41399122213408E-06
841868500,769545,1.64454093726531E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002016256,0.000731590518707,0.001463181037414,2.21261065932893E-06,4.42522131865787E-06
843724200,769546,1.64454093726732E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001461323265655,2.32629264663149E-06,4.41399122213408E-06
845711200,769547,1.64454093726934E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.58109664917,0.735498726368,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.00148144741864,2.44683346586062E-06,4.47591486330677E-06
848031500,769548,1.64454093727135E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.58109664917,0.735498726368,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.001481259130966,2.20755679487027E-06,4.47477718399172E-06
849885800,769549,1.64454093727336E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.58109664917,0.735498726368,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.001481259130966,2.20755679487027E-06,4.47477718399172E-06
852109500,769550,1.64454093727538E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.58109664917,0.764918684959,0,0,0,0,0,0,0,0,0,0.002015744,0.000691869358216,0.001541880249694,2.09194726141181E-06,4.66205379305876E-06
853887100,769551,1.64454093727739E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.813951909542,0,0,0,0,0,0,0,0,0,0.002014208,0.000730847410003,0.001639468447815,2.20811805001193E-06,4.95334569500415E-06
855963600,769552,1.64454093727941E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001461694820007,2.44683346586062E-06,4.41623610002387E-06
858071100,769553,1.64454093728142E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.735498726368,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001481259130966,2.32688416468812E-06,4.47477718399172E-06
860125100,769554,1.64454093728344E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.61051654816,0.725692093372,0,0,0,0,0,0,0,0,0,0.002016,0.0006919572258,0.001462995260238,2.09247865082007E-06,4.42409766695957E-06
861927400,769555,1.64454093728545E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.61051654816,0.735498726368,0,0,0,0,0,0,0,0,0,0.002014208,0.000730847410003,0.00148144741864,2.20811805001193E-06,4.47591486330677E-06
864082200,769556,1.64454093728747E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.735498726368,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.001481259130966,2.20755679487027E-06,4.47477718399172E-06
866049500,769557,1.64454093728948E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.66935634613,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001461509042831,2.44621153449989E-06,4.41511358974054E-06
867989600,769558,1.6445409372915E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002016256,0.000731590518707,0.001463181037414,2.21261065932893E-06,4.42522131865787E-06
869948700,769559,1.64454093729351E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421685934067,-9.57129001617,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013696,0.000849147278687,0.001461323265655,2.56488671775429E-06,4.41399122213408E-06
871984600,769560,1.64454093729552E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.61051654816,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000691342152711,0.001402436904053,2.08876034209063E-06,4.23719944745808E-06
873937900,769561,1.64454093729754E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.725692093372,0,0,0,0,0,0,0,0,0,0.002013952,0.000730754521415,0.001461509042831,2.20755679487027E-06,4.41511358974054E-06
876084100,769562,1.64454093729955E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.61051654816,0.764918684959,0,0,0,0,0,0,0,0,0,0.002016256,0.000810681369354,0.001542271888061,2.45181176257162E-06,4.66442242190055E-06
878305900,769563,1.64454093730157E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.00140208041272,2.32629264663149E-06,4.2350455781588E-06
879942400,769564,1.64454093730358E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000730847410003,0.001382684305419,2.20811805001193E-06,4.17752068417518E-06
882163500,769565,1.6445409373056E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.735498726368,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001482765432358,2.4511891988053E-06,4.48388266745025E-06
884147100,769566,1.64454093730761E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001402258658386,2.32688416468812E-06,4.23612244436211E-06
886219300,769567,1.64454093730963E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.00134300827394,2.32688416468812E-06,4.05713129897759E-06
888320700,769568,1.64454093731164E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.58109664917,0.627625584602,0,0,0,0,0,0,0,0,0,0.00201472,0.000810063785781,0.001264489817809,2.44807756573419E-06,3.82138938860525E-06
890278700,769569,1.64454093731366E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362846046686,-9.62032318115,0.637432217598,0,0,0,0,0,0,0,0,0,0.002015232,0.000731218964355,0.001284573802734,2.21036378396295E-06,3.88307135044823E-06
892320300,769570,1.64454093731567E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.666852176189,0,0,0,0,0,0,0,0,0,0.002014464,0.000809960855186,0.001343349702254,2.44745547627206E-06,4.05919442190331E-06
894279900,769571,1.64454093731768E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.696272134781,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.00140208041272,2.44558968218985E-06,4.2350455781588E-06
896279100,769572,1.6445409373197E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.598205626011,0,0,0,0,0,0,0,0,0,0.002016256,0.000771135944031,0.001206135682678,2.33221121095333E-06,3.64781746052174E-06
898234400,769573,1.64454093732172E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.686465501785,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001382684305419,2.44683346586062E-06,4.17752068417518E-06
900232100,769574,1.64454093732373E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.627625584602,0,0,0,0,0,0,0,0,0,0.002013696,0.0008096520634,0.001263847129211,2.44558968218985E-06,3.81750586305463E-06
902154100,769575,1.64454093732574E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.001382508570251,2.44621153449989E-06,4.17645885011092E-06
904195400,769576,1.64454093732776E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.61051654816,0.637432217598,0,0,0,0,0,0,0,0,0,0.002016256,0.000771135944031,0.001285226533325,2.33221121095333E-06,3.88701856376442E-06
906349700,769577,1.64454093732977E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.62032318115,0.637432217598,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.001283757889496,2.32688416468812E-06,3.87814015359915E-06
908392100,769578,1.64454093733179E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343232750893,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002013952,0.000691254285126,0.001382508570251,2.0882294250585E-06,4.17645885011092E-06
910224900,769579,1.6445409373338E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.66935634613,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001402436904053,2.44683346586062E-06,4.23719944745808E-06
912169900,769580,1.64454093733582E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.637432217598,0,0,0,0,0,0,0,0,0,0.002016,0.000810578438758,0.001285063350678,2.4511891988053E-06,3.88603157244897E-06
914218600,769581,1.64454093733783E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.66935634613,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013952,0.000770254757706,0.00134300827394,2.32688416468812E-06,4.05713129897759E-06
916180400,769582,1.64454093733985E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.66935634613,0.627625584602,0,0,0,0,0,0,0,0,0,0.002013952,0.000809754993995,0.00126400780136,2.44621153449989E-06,3.81847655934797E-06
918555800,769583,1.64454093734186E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.62032318115,0.686465501785,0,0,0,0,0,0,0,0,0,0.002016256,0.000810681369354,0.001384090186767,2.45181176257162E-06,4.18602021541518E-06
920412700,769584,1.64454093734387E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38245934248,-9.66935634613,0.666852176189,0,0,0,0,0,0,0,0,0,0.002013696,0.000770156848115,0.001342837559783,2.32629264663149E-06,4.05609993417744E-06
922522000,769585,1.64454093734589E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.64974308014,0.696272134781,0,0,0,0,0,0,0,0,0,0.002014208,0.000809857924591,0.001402436904053,2.44683346586062E-06,4.23719944745808E-06
924526400,769586,1.6445409373479E+018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402072638273,-9.66935634613,0.598205626011,0,0,0,0,0,0,0,0,0,0.002015488,0.000810372577568,0.001205676260758,2.44994430842477E-06,3.6450390531629E-06
